year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,experiment,code,max_inflation
50,0.80173479641,6.48099859857,6.48099859857,6.65063417207,16.0486126946,2.47625615875,0.0201282358168,0.195167297723,0.535536338032,0.24004336991,16.7402151517,0,0,0,0,0.250118697084,0,0,0.0707360004124,0.458439919541,0.0362764648691,0.0362764648691,0,0.0555167483442,0.689709274806,1.44988625864,0,0,0.329122330381,0.250118697084,0.286395161953,0.21565916154,0.51243250778,0.768232421501,0.697948029192,0.243997544477,1.61280626261,1.59763483478,0.792728829399,1.54411395978,0.00142379089704,0,1,26.7485955298,1.02617429566,0,-1.106860059e-16,-2.76715014751e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,slow_dilution,B0,0.0213022866675
50,0.80173479641,6.48099859857,6.48099859857,6.65067501381,16.215309252,2.50197697244,0.0201187310913,0.195167297723,0.535536338032,0.24004336991,16.7404483395,0,0,0,0,0.370401464583,0,0,0.190278127991,1.23319228085,0.0355378343038,0.0355378343038,0,0.0555335393873,0.67547245212,1.4804452748,0,0,0.487398161838,0.370401464583,0.405939298886,0.215661170896,0.444891132662,0.753777717856,0.679899634683,0.236212051161,2.18294542432,1.59543938576,0.928054853979,2.0744089268,0.00214069725563,0,1,26.7512370779,1.02618059743,0,-1.09548132064e-16,-2.7387033016e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,slow_dilution,B2,0.0216735344638
50,0.80173479641,6.48099859857,6.48099859857,6.6291801159,16.1599774518,2.49343943005,0.0201572094119,0.195167297723,0.535536338032,0.237836430725,16.6046783917,0.084830545282,0.084830545282,0.0484892025849,0,0.349116798538,0.0484892025849,0.299742780598,0.169104709676,1.09596738642,0.0356409477193,0.0356409477193,0,0.0554518301952,0.678378033111,1.47410433592,0,0,0.45806020205,0.349116798538,0.384757746257,0.215653036581,0.438859153898,0.704140469568,0.638114976369,0.219581712097,2.21982015108,1.59815800553,0.941464719957,2.11388080417,0.00228068701182,0,0.915169454718,25.8951681693,1.02286399466,0,-5.4961612561e-17,-1.09923225122e-16,4.4408920985e-16,0,B5: usownership + residual tax,ok,slow_dilution,B5,0.0214907678167
50,0.80173479641,6.48099859857,6.48099859857,6.62918585114,16.165660253,2.49431627042,0.0201565044809,0.195167297723,0.535536338032,0.237836430725,16.6047109796,0.084830545282,0.084830545282,0.0484892025849,0,0.336825882134,0.0484892025849,0.299694076062,0.166850268882,1.0813563588,0.0456775723469,0.032553056257,0.01312451609,0.0554843478222,0.619260074266,1.61483041061,0.0400525319,0.0223697956341,0.441933852144,0.336825882134,0.382503454481,0.215653185598,0.44425980566,0.707143491198,0.640710011715,0.220605337171,2.23866156635,1.59845328535,0.943575826854,2.12460928652,0.00237542762364,0,0.915169454718,25.8955618562,1.02286487959,0,8.24134374161e-17,-5.49422916107e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,slow_dilution,B6,0.0214880028407
50,0.80173479641,6.48099859857,6.48099859857,6.6506698423,16.1898032229,2.49804146331,0.0201210231587,0.195167297723,0.535536338032,0.24004336991,16.7404188124,0,0,0,0,0.349795679573,0,0,0.169755265762,1.1001836395,0.0356202725248,0.0356202725248,0,0.0554867964082,0.677579708473,1.47584112614,0,0,0.385320094636,0.349795679573,0.385415952098,0.215660686336,0.427664305803,0.748528048501,0.673194461546,0.233313111825,2.33239877098,1.59811282915,0.958201093337,2.20597049527,0.00271194613329,0,1,26.7508987876,1.02617979948,2.22044604925e-16,-5.486035917e-17,-1.37150897925e-16,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,slow_dilution,B10,0.0217081615815
50,0.80173479641,6.48099859857,6.48099859857,6.62913976243,16.0255382666,2.47269583891,0.0201456131402,0.195167297723,0.535536338032,0.237836430725,16.6044491035,0.084830545282,0.084830545282,0.0484892025849,0,0.220514900015,0.0484892025849,0.297247150412,0.0521564467516,0.338025858303,0.0472970347042,0.0330096285,0.0142874062042,0.0555286063076,0.627471306812,1.59369837177,0.0400481332041,0.0240341921531,0.289327526144,0.220514900015,0.267811934719,0.215655487968,0.509484996728,0.720487844048,0.656440067869,0.227037029025,1.61721635974,1.60129196315,0.823033437293,1.55592160203,0.00171712975116,0,0.915169454718,25.8925865715,1.02285776823,0,1.03917541441e-16,2.77113443843e-17,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,slow_dilution,B13,0.0211119361796
50,0.80173479641,6.48099859857,6.48099859857,6.6503239847,15.8221385138,2.44131182459,0.0200898840073,0.195167297723,0.535536338032,0.24004336991,16.7384441941,0,0,0,0,0.0816320609804,0,0,0.0500515156386,0.32438380271,0.0370408586124,0.0370408586124,0,0.0554869248676,0.704600985628,1.41924297638,0,0,0.107416736361,0.0816320609804,0.118672919593,0.0686214039541,0.570906239716,0.776861700501,0.702696842401,0.245587741987,1.65378603302,1.60076268137,0.936638062972,1.58863928512,0.00100552914357,0,1,26.7287565136,1.02612643462,0,8.42027535271e-17,5.6135169018e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,tight_public_budget,B0,0.0207544857473
50,0.80173479641,6.48099859857,6.48099859857,6.65034374943,16.182583808,2.49692752774,0.0200933958805,0.195167297723,0.535536338032,0.24004336991,16.7385570334,0,0,0,0,0.198292918035,0,0,0.166074986509,1.07633175482,0.0364032361854,0.0364032361854,0,0.0555363949417,0.6918875582,1.44532155283,0,0,0.260926624209,0.198292918035,0.23469615422,0.0686211677114,0.511079930288,0.764456621545,0.688498148793,0.239628965639,2.44569333268,1.59862248959,1.06564807798,2.34601662571,0.00283250664999,0,1,26.7300054822,1.02612948426,0,0,-9.60484588193e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,tight_public_budget,B2,0.0214731105355
50,0.80173479641,6.48099859857,6.48099859857,6.56371874003,16.0320517929,2.47370085784,0.0203155133327,0.195167297723,0.535536338032,0.231215613168,16.1955184546,0.296692477446,0.296692477446,0.171411001583,0,0.0815482538965,0.171411001583,1.06961767519,0.0496136810791,0.321546197544,0.0366716564179,0.0366716564179,0,0.0552710115278,0.700159720129,1.42824554348,0,0,0.106074284667,0.0815482538965,0.118219910314,0.0686062292353,0.479180792726,0.595934798152,0.542495156597,0.180828523537,2.74260578935,1.61371727358,1.13133067773,2.61283096297,0.00400172502765,0,0.703307522554,23.5938455367,1.01276348702,0,-4.15501286659e-17,-6.92502144432e-17,6.66133814775e-16,0,B5: usownership + residual tax,ok,tight_public_budget,B5,0.0211633105126
50,0.80173479641,6.48099859857,6.48099859857,6.56367854303,15.8543668301,2.44628456386,0.0203288308984,0.195167297723,0.535536338032,0.231215613168,16.1952934181,0.296692477446,0.296692477446,0.171411001583,0,0.0667160396326,0.171411001583,1.07063469772,0.0453860351334,0.294146830094,0.0472753292718,0.0333701233729,0.013905205899,0.0552370373253,0.637495995952,1.56863730337,0.0400587920279,0.0230170673532,0.0867812104087,0.0667160396326,0.113991368904,0.068605333771,0.482561370058,0.596126497852,0.543017999862,0.181068056229,2.7677530115,1.61426998847,1.13456594834,2.62510050732,0.0040864703323,0,0.703307522554,23.5914007285,1.01275728473,0,7.00263237582e-17,9.80368532614e-17,6.66133814775e-16,0,B6: SSM hybrid,ok,tight_public_budget,B6,0.0211618486654
50,0.80173479641,6.48099859857,6.48099859857,6.65034177998,16.1610684804,2.49360777272,0.0200950286184,0.195167297723,0.535536338032,0.24004336991,16.7385457896,0,0,0,0,0.185878655325,0,0,0.15368713478,0.99604610513,0.0364295373339,0.0364295373339,0,0.0554690600595,0.693183722367,1.44261898791,0,0,0.204756048297,0.185878655325,0.222308192659,0.0686210578781,0.504803614097,0.762425575444,0.685836103156,0.238469343535,2.50181890352,1.60023407465,1.07807247946,2.39678201996,0.00325629192802,0,1,26.729878169,1.02612918038,-1.11022302463e-16,-1.0991580424e-16,-4.12184265901e-17,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,tight_public_budget,B10,0.0215331588558
50,0.80173479641,6.48099859857,6.48099859857,6.56364255836,15.6609945441,2.4164477597,0.0207429151714,0.195167297723,0.535536338032,0.231215613168,16.1950919653,0.296692477446,0.296692477446,0.171411001583,0,0.0294917465126,0.171411001583,1.06025022449,0.00864817761565,0.0560488270072,0.0477339337823,0.033540740804,0.0141931929783,0.0554873032306,0.638016699288,1.56735709444,0.0402189125299,0.0234801612523,0.0383615315525,0.0294917465126,0.0772256802949,0.0685775026793,0.498303047741,0.600628192,0.547565890889,0.182608567818,2.59018153491,1.61560192785,1.10853284449,2.44810775171,0.00020837799451,0,0.703307522554,23.5891577545,1.0127517324,-1.11022302463e-16,5.67127724359e-17,-1.4178193109e-17,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,tight_public_budget,B13,0.0207429151714
50,0.80173479641,6.48099859857,6.48099859857,6.65071821717,16.0671860906,2.47912198194,0.0201540122069,0.195167297723,0.535536338032,0.24004336991,16.7406950135,0,0,0,0,0.344724775438,0,0,0.0862833602756,0.559202337026,0.0356318290836,0.0356318290836,0,0.0555371551073,0.677217250856,1.47663102016,0,0,0.453611116462,0.344724775438,0.380356604521,0.294073244246,0.462063152243,0.760522596745,0.693262716645,0.242415412383,1.60824015432,1.5958684422,0.706407121418,1.52540146592,0.00173895589625,0,1,26.7540728635,1.02618726359,0,0,5.52790273723e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,larger_public_budget,B0,0.0217518534063
50,0.80173479641,6.48099859857,6.48099859857,6.65075191975,16.2633224313,2.50938527204,0.0201400941183,0.195167297723,0.535536338032,0.24004336991,16.7408874434,0,0,0,0,0.462424393279,0,0,0.203217003588,1.31704911546,0.0348698666872,0.0348698666872,0,0.0555337021133,0.66277446084,1.50880889214,0,0,0.608487872821,0.462424393279,0.497294259967,0.294077256378,0.39346097049,0.745455414653,0.673208954301,0.233555109312,2.0424461894,1.5937241565,0.838449436913,1.92817394665,0.00177966282579,0,1,26.756279044,1.0261924638,0,2.1844944007e-16,0,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,larger_public_budget,B2,0.0218257171429
50,0.80173479641,6.48099859857,6.48099859857,6.56413287663,16.0075791216,2.46992479294,0.0202250137611,0.195167297723,0.535536338032,0.231215613168,16.1978370558,0.296692477446,0.296692477446,0.171411001583,0,0.394918173413,0.171411001583,1.05740278627,0.13633557213,0.88359065191,0.0354701772257,0.0354701772257,0,0.0553525977494,0.676274379159,1.47868976087,0,0,0.513691719261,0.394918173413,0.430388350638,0.294052778508,0.373727663003,0.573451981184,0.526315808457,0.175130082188,2.20621158101,1.60237901655,0.885457026051,2.06299811455,0.00235881760979,0,0.703307522554,23.6200531652,1.01282738714,0,-5.54848683209e-17,-1.10969736642e-16,6.66133814775e-16,0,B5: usownership + residual tax,ok,larger_public_budget,B5,0.0212801898572
50,0.80173479641,6.48099859857,6.48099859857,6.56414614949,15.9946946678,2.46793675767,0.0202365063617,0.195167297723,0.535536338032,0.231215613168,16.1979113694,0.296692477446,0.296692477446,0.171411001583,0,0.381438628811,0.171411001583,1.05691638358,0.132427050626,0.858259529522,0.045037887924,0.0325220772011,0.0125158107229,0.0553564928735,0.620024563593,1.61283932721,0.0400466373194,0.021303417454,0.496158136591,0.381438628811,0.426476516735,0.294049466108,0.380081039095,0.574988904418,0.527861107899,0.175739423891,2.22859403012,1.60288147521,0.887065563178,2.06934763733,0.00250669739841,0,0.703307522554,23.6209087566,1.0128294351,0,1.24941518787e-16,5.55295639052e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,larger_public_budget,B6,0.0213107888733
50,0.80173479641,6.48099859857,6.48099859857,6.65074587785,16.2408403562,2.50591635058,0.0201389230363,0.195167297723,0.535536338032,0.24004336991,16.7408529462,0,0,0,0,0.439983712158,0,0,0.18087895243,1.17227623721,0.0349728342408,0.0349728342408,0,0.0555333865872,0.664735151832,1.50435853624,0,0,0.48466740874,0.439983712158,0.474956546398,0.294077593968,0.364867617684,0.737119098516,0.662839093271,0.229096513559,2.23552604149,1.59664126872,0.882989529873,2.10021884884,0.0022227740789,0,1,26.7558829106,1.02619153155,2.22044604925e-16,0,5.46879595033e-17,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,larger_public_budget,B10,0.0216924941774
50,0.80173479641,6.48099859857,6.48099859857,6.56410329059,15.8506204228,2.44570650367,0.0203028325454,0.195167297723,0.535536338032,0.231215613168,16.1976714069,0.296692477446,0.296692477446,0.171411001583,0,0.277374747594,0.171411001583,1.04891482283,0.0299757482236,0.194272782228,0.0466313516498,0.0330655870598,0.0135657645899,0.0555828723644,0.627953646155,1.59247423137,0.0400880595989,0.0228038945858,0.360796541065,0.277374747594,0.324006099244,0.29403035102,0.44070894757,0.58872441744,0.543012206268,0.181434954424,1.71799011267,1.60693872053,0.796376968223,1.58433306094,0.00133272538661,0,0.703307522554,23.618164454,1.01282282209,0,1.4008574996e-17,-5.60342999839e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,larger_public_budget,B13,0.021062284407
50,0.80173479641,6.48099859857,6.48099859857,6.65062969028,15.4686688601,2.38677244329,0.0199908295301,0.195167297723,0.535536338032,0.24004336991,16.7401895629,0,0,0,0,0.177910642304,0,0,0.000209487897628,0.00135769077094,0.037987059282,0.037987059282,0,0.0554423944431,0.723149734227,1.38283947663,0,0,0.234106309834,0.177910642304,0.215897701586,0.215688213689,0.661606027917,0.788177630483,0.707811661521,0.247260664991,1.41905448957,0.541244200236,0.471720338974,1.34864341728,4.18783685009e-06,0,1,26.7483095849,1.02617360413,0,0,-1.14835791978e-16,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,fixed_real_floor,B0,0.0201527478292
50,0.80173479641,6.48099859857,6.48099859857,6.65066584617,15.3770732163,2.37263949103,0.0200131070283,0.195167297723,0.535536338032,0.24004336991,16.7403959963,0,0,0,0,0.177690665252,0,0,0,0,0.0379928377192,0.0379928377192,0,0.0554422758161,0.723261203057,1.38262635376,0,0,0.233816849826,0.177690665252,0.215683502971,0.215683502971,0.662198100655,0.788228781143,0.707829468877,0.247266403367,1.41959080359,0.541448756759,0.465331492966,1.34918003483,0.000213464916997,0,1,26.7506525559,1.02617918289,0,8.66398703324e-17,-8.66398703324e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,fixed_real_floor,B2,0.0203482836843
50,0.80173479641,6.48099859857,6.48099859857,6.56404554483,15.599791954,2.40700437082,0.0210697162835,0.195167297723,0.535536338032,0.231215613168,16.197348098,0.296692477446,0.296692477446,0.171411001583,0,0.178466982411,0.171411001583,1.0640930676,0,0,0.0369933299376,0.0369933299376,0,0.0551607118498,0.70763967762,1.41314857211,0,0,0.232141788345,0.178466982411,0.215460312348,0.215460312348,0.516850369029,0.605805622147,0.549027263264,0.182927156287,2.07343792816,1.08895305339,0.827209179189,1.94177938303,0,0,0.703307522554,23.6144405766,1.01281391209,-1.11022302463e-16,2.84676366941e-17,8.54029100823e-17,8.881784197e-16,0,B5: usownership + residual tax,ok,fixed_real_floor,B5,0.0210861540637
50,0.80173479641,6.48099859857,6.48099859857,6.56404947225,15.6350399632,2.41244304028,0.0210721876525,0.195167297723,0.535536338032,0.231215613168,16.1973700869,0.296692477446,0.296692477446,0.171411001583,0,0.167312188894,0.171411001583,1.06471797909,0,0,0.0481476019611,0.0337281630736,0.0144194388874,0.0555271188566,0.641146011652,1.55970712104,0.0403237075869,0.023738912054,0.217632136865,0.167312188894,0.215459790856,0.215459790856,0.516644056058,0.604514907662,0.548364343958,0.182718358555,2.11322056914,1.11072603928,0.840181477597,1.97037444097,0,0,0.703307522554,23.6147178845,1.01281451807,0,2.69832856425e-16,-8.52103757131e-17,1.11022302463e-15,0,B6: SSM hybrid,ok,fixed_real_floor,B6,0.0210910511042
50,0.80173479641,6.48099859857,6.48099859857,6.65065961791,15.419533145,2.37919093955,0.0200049838465,0.195167297723,0.535536338032,0.24004336991,16.7403604357,0,0,0,0,0.177776663022,0,0,0,0,0.0379085576228,0.0379085576228,0,0.0554374494038,0.72171630907,1.38558598085,0,0,0.195831236977,0.177776663022,0.215685220645,0.215685220645,0.641198897463,0.783684662582,0.703026297377,0.245204598992,1.51927338354,0.608667214857,0.527602676848,1.44236753965,0.000149281007935,0,1,26.7502482531,1.02617822188,0,-2.88004316133e-17,-5.76008632265e-17,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,fixed_real_floor,B10,0.0203384880581
50,0.80173479641,6.48099859857,6.48099859857,6.56400927693,15.7347635652,2.42783011381,0.0210720470341,0.195167297723,0.535536338032,0.231215613168,16.1971450424,0.296692477446,0.296692477446,0.171411001583,0,0.167314521811,0.171411001583,1.06442145751,0,0,0.0481452987168,0.0337265510532,0.0144187476636,0.0555258489289,0.641129259951,1.55974787374,0.040323673272,0.0237383657537,0.217635171417,0.167314521811,0.215459820528,0.215459820528,0.516580187906,0.604444853185,0.548356553438,0.182717669643,2.11298911762,1.11058320391,0.840440934937,1.97015841514,0,0,0.703307522554,23.6121469155,1.01280831605,0,-2.82234434608e-17,-2.82234434608e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fixed_real_floor,B13,0.0210910644175
50,0.80173479641,6.48099859857,6.48099859857,6.65054767151,15.9476309619,2.46067495917,0.0201283202498,0.195167297723,0.535536338032,0.24004336991,16.7397212806,0,0,0,0,0.250042551681,0,0,0.0707246898436,0.458366615761,0.0363412818534,0.0363412818534,0,0.0556963590317,0.688830645346,1.45173564323,0,0,0.329022133344,0.250042551681,0.286383833535,0.215659143691,0.512466978857,0.768280329599,0.697985034524,0.244011715596,1.61280989502,1.59763613891,0.792690670556,1.54402109278,0.00142356920674,0,1,26.7431715799,1.02616094887,0,-1.3923359868e-16,-5.56934394721e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,high_liquidity_elasticity,B0,0.0213070138771
50,0.80173479641,6.48099859857,6.48099859857,6.65060270392,16.1494924789,2.491821628,0.0201181280773,0.195167297723,0.535536338032,0.24004336991,16.7400354849,0,0,0,0,0.370310314636,0,0,0.190265420115,1.23310992112,0.0356164038573,0.0356164038573,0,0.0557410816181,0.674577881162,1.48240852232,0,0,0.487278220853,0.370310314636,0.405926718493,0.215661298378,0.44493503786,0.753842343016,0.67995837133,0.236235663725,2.1830852923,1.59544178632,0.928019180276,2.07436026221,0.00214104621059,0,1,26.7467025781,1.02616944021,0,0,-5.49972960983e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,high_liquidity_elasticity,B2,0.0216732976066
50,0.80173479641,6.48099859857,6.48099859857,6.5639814796,15.9412959982,2.45969749194,0.0202623632847,0.195167297723,0.535536338032,0.231215613168,16.1969894131,0.296692477446,0.296692477446,0.171411001583,0,0.285464081692,0.171411001583,1.05784314873,0.105732386815,0.685251450772,0.0358991153117,0.0358991153117,0,0.0552020613362,0.686221122185,1.45725622204,0,0,0.371318781418,0.285464081692,0.321363197004,0.215630810189,0.419739523099,0.583247250177,0.533446311335,0.177661424596,2.39156580594,1.60636483581,0.982154436767,2.25342413809,0.00291463820799,0,0.703307522554,23.6105007967,1.012804027,0,1.6714671501e-16,5.57155716701e-17,6.66133814775e-16,0,B5: usownership + residual tax,ok,high_liquidity_elasticity,B5,0.0212268003583
50,0.80173479641,6.48099859857,6.48099859857,6.5640158265,15.9077060449,2.45451465587,0.0202819810422,0.195167297723,0.535536338032,0.231215613168,16.1971817127,0.296692477446,0.296692477446,0.171411001583,0,0.279535785092,0.171411001583,1.05829909091,0.103984332285,0.673922311809,0.0400752112794,0.0289701650002,0.0111050462792,0.055120596232,0.554548024831,1.80327033047,0.0400532274788,0.0211292124877,0.363607521016,0.279535785092,0.319610996371,0.215626664087,0.421846319196,0.585624822128,0.536418816207,0.17895594028,2.40135167938,1.60658117009,0.986668430687,2.26792102981,0.00296022907033,0,0.703307522554,23.6128100048,1.01280932663,0,7.67706747687e-17,2.79166090068e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,high_liquidity_elasticity,B6,0.0212580531487
50,0.80173479641,6.48099859857,6.48099859857,6.65059415324,16.1200792597,2.48728325033,0.0201209569246,0.195167297723,0.535536338032,0.24004336991,16.7399866651,0,0,0,0,0.349751361817,0,0,0.169751937223,1.10016206724,0.0356612757436,0.0356612757436,0,0.0556198328331,0.676822421456,1.47749242386,0,0,0.385271276075,0.349751361817,0.385412637561,0.215660700338,0.427689543777,0.748586251881,0.673248743007,0.233335889794,2.33248065108,1.59811333608,0.95817353175,2.2058574804,0.00271195314136,0,1,26.7461524372,1.02616812087,0,-5.50976459479e-17,-1.10195291896e-16,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,high_liquidity_elasticity,B10,0.0217065673744
50,0.80173479641,6.48099859857,6.48099859857,6.5639554142,15.8214095102,2.44119934136,0.0204871954067,0.195167297723,0.535536338032,0.231215613168,16.1968434814,0.296692477446,0.296692477446,0.171411001583,0,0.194332381353,0.171411001583,1.05762856673,0.0197784873338,0.128184348692,0.0410294087306,0.0293692439692,0.0116601647614,0.0558432784384,0.55529187585,1.80085472792,0.0401445044482,0.0221708746772,0.252778782558,0.194332381353,0.235361790084,0.21558330275,0.469247341048,0.595735429241,0.546867440618,0.182731562663,2.00826156496,1.60982238439,0.912930206571,1.88552015262,0.000584065321496,0,0.703307522554,23.6089685596,1.01280000518,0,6.31549750051e-17,-2.80688777801e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,high_liquidity_elasticity,B13,0.0208271641232
50,0.80173479641,6.48099859857,6.48099859857,6.65063417207,16.0486126946,2.47625615875,0.0201282358168,0.195167297723,0.535536338032,0.24004336991,16.7402151517,0,0,0,0,0.250118697084,0,0,0.0707360004124,0.458439919541,0.0362764648691,0.0362764648691,0,0.0555167483442,0.689709274806,1.44988625864,0,0,0.329122330381,0.250118697084,0.286395161953,0.21565916154,0.51243250778,0.768232421501,0.697948029192,0.243997544477,1.61280626261,1.59763483478,0.792728829399,1.54411395978,0.00142379089704,0,1,26.7485955298,1.02617429566,0,-1.106860059e-16,-2.76715014751e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,score_capture_20pct,B0,0.0213022866675
50,0.80173479641,6.48099859857,6.48099859857,6.65067501381,16.215309252,2.50197697244,0.0201187310913,0.195167297723,0.535536338032,0.24004336991,16.7404483395,0,0,0,0,0.370401464583,0,0,0.190278127991,1.23319228085,0.0355378343038,0.0355378343038,0,0.0555335393873,0.67547245212,1.4804452748,0,0,0.487398161838,0.370401464583,0.405939298886,0.215661170896,0.444891132662,0.753777717856,0.679899634683,0.236212051161,2.18294542432,1.59543938576,0.928054853979,2.0744089268,0.00214069725563,0,1,26.7512370779,1.02618059743,0,-1.09548132064e-16,-2.7387033016e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,score_capture_20pct,B2,0.0216735344638
50,0.80173479641,6.48099859857,6.48099859857,6.56405484648,16.1872118894,2.49764162778,0.0206124905666,0.195167297723,0.535536338032,0.231215613168,16.1974001761,0.296692477446,0.296692477446,0.171411001583,0,0.306051997079,0.171411001583,0.844731503186,0.125932445524,0.816168002959,0.0354372851816,0.0354372851816,0,0.0553361390743,0.675837677663,1.47964523591,0,0,0.39809861168,0.306051997079,0.341489282261,0.215556836736,0.430623453792,0.622500463412,0.572674038643,0.191149648849,2.32253646119,1.60342639438,0.964161249539,2.19396091213,0.0026922498335,0,0.703307522554,23.6150236181,1.0128153473,0,1.09738283006e-16,2.74345707516e-17,1.11022302463e-15,0,B5: usownership + residual tax,ok,score_capture_20pct,B5,0.0212463476702
50,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.1944938098,2.49876520778,0.0206104228901,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.292707493877,0.171411001583,0.845266562982,0.122504222735,0.793949695863,0.0453540022948,0.032418567404,0.0129354348909,0.0554067900558,0.617519551802,1.61938192415,0.0401841103298,0.0221080381606,0.380740684763,0.292707493877,0.338061496172,0.215557273437,0.435699280566,0.624159670127,0.574386541248,0.19234036518,2.3438136493,1.60388601066,0.966241864965,2.19892328553,0.00279082426542,0,0.703307522554,23.6154166158,1.01281624197,0,1.57677849437e-16,0,6.66133814775e-16,0,B6: SSM hybrid,ok,score_capture_20pct,B6,0.021259349614
50,0.80173479641,6.48099859857,6.48099859857,6.6506698423,16.1898032229,2.49804146331,0.0201210231587,0.195167297723,0.535536338032,0.24004336991,16.7404188124,0,0,0,0,0.349795679573,0,0,0.169755265762,1.1001836395,0.0356202725248,0.0356202725248,0,0.0554867964082,0.677579708473,1.47584112614,0,0,0.385320094636,0.349795679573,0.385415952098,0.215660686336,0.427664305803,0.748528048501,0.673194461546,0.233313111825,2.33239877098,1.59811282915,0.958201093337,2.20597049527,0.00271194613329,0,1,26.7508987876,1.02617979948,2.22044604925e-16,-5.486035917e-17,-1.37150897925e-16,1.33226762955e-15,0,B10: capital-tilted tax and universal transfer,ok,score_capture_20pct,B10,0.0217081615815
50,0.80173479641,6.48099859857,6.48099859857,6.56401404907,16.1259318012,2.48818628116,0.0208721414619,0.195167297723,0.535536338032,0.231215613168,16.1971717604,0.296692477446,0.296692477446,0.171411001583,0,0.195801305722,0.171411001583,0.842836142147,0.0268130837955,0.173775558502,0.0465137896034,0.0326979934047,0.0138157961987,0.055434127308,0.62255112166,1.60629378891,0.0402624947662,0.0234224343942,0.254689493017,0.195801305722,0.242315095325,0.21550201153,0.490828554419,0.636226036097,0.587345017101,0.196583069871,1.8471627741,1.6072013642,0.87360193628,1.72514185341,0.000971193488286,0,0.703307522554,23.6124468693,1.01280905238,2.22044604925e-16,1.10155299012e-16,8.26164742588e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,score_capture_20pct,B13,0.0210947175992
50,0.80173479641,2.10692978705,2.10692978705,4.75112230858,5.21789950001,2.47654171111,0.0201295639517,0.195167297723,0.535536338032,0.24004336991,7.05579727923,0,0,0,0,0.267589093217,0,0,0.0733479300774,0.154538938698,0.0214177176278,0.0214177176278,0,0.0320615958985,0.6894355448,1.45046191416,0,0,0.352111005579,0.267589093217,0.289006810845,0.215658880768,0.504307606315,0.776015892683,0.704143232773,0.24642557269,0.52403926226,0.519275830508,-0.323085011233,0.509302145602,0.00147646184922,0,1,14.7821272076,2.25499793006,0,-8.51088086019e-17,-4.25544043009e-17,1.33226762955e-15,0,B0: targeted tax-transfer comparator,ok,resource_bottleneck,B0,0.0213618904269
50,0.80173479641,2.10692978705,2.10692978705,4.75115999019,5.27270914329,2.50255569773,0.0201190316949,0.195167297723,0.535536338032,0.24004336991,7.05592719871,0,0,0,0,0.3873417362,0,0,0.192660740006,0.405922651913,0.0209801111513,0.0209801111513,0,0.0320744262243,0.675087249486,1.48129001216,0,0,0.509689264971,0.3873417362,0.408321847352,0.215661107346,0.43650364568,0.764101417093,0.689218255685,0.239960882002,0.701254387694,0.518565676062,-0.187625562624,0.679652315913,0.00207334226862,0,1,14.7842109099,2.25501581467,0,-1.68448210505e-16,-8.42241052525e-17,1.33226762955e-15,0,B2: universal transfer + residual tax,ok,resource_bottleneck,B2,0.0216562978285
