k0,elasticity,growth,inflation,demurrage,k,net,burn,gross
0.2,10,0.01,0.02,0.27,0.0110046440113,0.00032259779571,0.0028841524782,0.00320675027391
0.2,10,0.01,0.02,0.275,0.0104679411897,0.000306864515559,0.00279429608539,0.00310116060094
0.2,10,0.01,0.02,0.28,0.00995741367357,0.000291898556535,0.00270634423277,0.00299824278931
0.2,10,0.01,0.02,0.285,0.00947178487823,0.000277662495945,0.00262032487895,0.0028979873749
0.2,10,0.01,0.02,0.29,0.00900984047871,0.000264120736223,0.00253625872532,0.00280037946154
0.2,10,0.01,0.02,0.295,0.00857042537341,0.000251239415916,0.00245415985746,0.00270539927338
0.2,10,0.01,0.02,0.3,0.00815244079567,0.000238986325014,0.0023740363412,0.00261302266621
0.2,10,0.01,0.02,0.305,0.00775484156634,0.000227330824407,0.00229589077629,0.0025232216007
0.2,10,0.01,0.02,0.31,0.00737663348025,0.000216243769271,0.0022197208104,0.00243596457967
0.2,10,0.01,0.02,0.315,0.00701687082017,0.000205697436196,0.00214551961595,0.00235121705215
0.2,10,0.01,0.02,0.32,0.00667465399207,0.000195665453854,0.00207327633223,0.00226894178608
0.2,10,0.01,0.02,0.325,0.00634912727561,0.000186122737064,0.00200297647503,0.00218909921209
0.2,10,0.01,0.02,0.33,0.00603947668446,0.000177045424064,0.00193460231593,0.00211164774
0.2,10,0.01,0.02,0.335,0.00574492793085,0.000168410816843,0.00186813323319,0.00203654405003
0.2,10,0.01,0.02,0.34,0.00546474448946,0.000160197324385,0.00180354603612,0.00196374336051
0.2,10,0.01,0.02,0.345,0.00519822575575,0.000152384408682,0.00174081526474,0.00189319967342
0.2,10,0.01,0.02,0.35,0.00494470529407,0.000144952533373,0.00167991346624,0.00182486599962
0.2,10,0.01,0.02,0.355,0.0047035491712,0.0001378831149,0.00162081144999,0.00175869456489
0.2,10,0.01,0.02,0.36,0.00447415437123,0.000131158476035,0.00156347852227,0.00169463699831
0.2,10,0.01,0.02,0.365,0.00425594728768,0.000124761801677,0.00150788270239,0.00163264450407
0.2,10,0.01,0.02,0.37,0.00404838228916,0.000118677096809,0.00145399092117,0.00157266801798
0.2,10,0.01,0.02,0.375,0.00385094035508,0.000112889146499,0.00140176920322,0.00151465834972
0.2,10,0.01,0.02,0.38,0.00366312777775,0.000107383477857,0.00135118283396,0.00145856631181
0.2,10,0.01,0.02,0.385,0.0034844749279,0.000102146323842,0.00130219651256,0.0014043428364
0.2,10,0.01,0.02,0.39,0.00331453508035,9.71645888436e-05,0.00125477449169,0.00135193908053
0.2,10,0.01,0.02,0.395,0.00315288329697,9.24258159275e-05,0.00120888070501,0.00130130652094
0.2,10,0.01,0.02,0.4,0.0029991153641,8.79181556937e-05,0.00116447888336,0.00125239703905
0.2,10,0.03,0.02,0,0.163746150616,0.00788649840201,0,0.00788649840201
0.2,10,0.03,0.02,0.005,0.155760156614,0.00750186933627,0.00074129143639,0.00824316077266
0.2,10,0.03,0.02,0.01,0.148163644136,0.00713599885142,0.00141027645285,0.00854627530427
0.2,10,0.03,0.02,0.015,0.140937617944,0.00678797208067,0.00201224468795,0.00880021676862
0.2,10,0.03,0.02,0.02,0.134064009207,0.00645691877582,0.00255214180863,0.00900906058445
0.2,10,0.03,0.02,0.025,0.127525630324,0.00614201113117,0.00303459047983,0.009176601611
0.2,10,0.03,0.02,0.03,0.121306131943,0.00584246171358,0.00346391010687,0.00930637182045
0.2,10,0.03,0.02,0.035,0.115389962076,0.00555752149348,0.00384413542039,0.00940165691387
0.2,10,0.03,0.02,0.04,0.109762327219,0.00528647797189,0.00417903396988,0.00946551194177
0.2,10,0.03,0.02,0.045,0.104409155352,0.00502865339884,0.0044721225879,0.00950077598674
0.2,10,0.03,0.02,0.05,0.0993170607583,0.00478340307859,0.00472668288398,0.00951008596258
0.2,10,0.03,0.02,0.055,0.0944733105482,0.0045501137576,0.00494577582348,0.00949588958109
0.2,10,0.03,0.02,0.06,0.0898657928234,0.00432820209106,0.00513225544394,0.009460457535
0.2,10,0.03,0.02,0.065,0.0854829863897,0.0041171131842,0.00528878175836,0.00940589494256
0.2,10,0.03,0.02,0.07,0.0813139319481,0.00391631920481,0.00541783289203,0.00933415209684
0.2,10,0.03,0.02,0.075,0.0773482046909,0.00372531806335,0.00552171649707,0.00924703456042
0.2,10,0.03,0.02,0.08,0.0735758882343,0.00354363215749,0.00560258048614,0.00914621264363
0.2,10,0.03,0.02,0.085,0.0699875498222,0.00337080717781,0.00566242312478,0.00903323030258
0.2,10,0.03,0.02,0.09,0.0665742167396,0.00320641097185,0.0057031025191,0.00890951349095
0.2,10,0.03,0.02,0.095,0.0633273538758,0.00305003246346,0.00572634553417,0.00877637799764
0.2,10,0.03,0.02,0.1,0.0602388423824,0.00290128062493,0.00573375617575,0.00863503680068
0.2,10,0.03,0.02,0.105,0.057300959372,0.00275978349917,0.00572682346665,0.00848660696582
0.2,10,0.03,0.02,0.11,0.0545063586068,0.00262518726966,0.00570692884709,0.00833211611675
0.2,10,0.03,0.02,0.115,0.0518480521292,0.00249715537572,0.00567535312665,0.00817250850237
0.2,10,0.03,0.02,0.12,0.0493193927883,0.00237536767094,0.00563328301409,0.00800865068503
0.2,10,0.03,0.02,0.125,0.0469140576188,0.00225951962261,0.00558181724952,0.00784133687212
0.2,10,0.03,0.02,0.13,0.0446260320297,0.00214932155026,0.00552197236233,0.00767129391258
0.2,10,0.03,0.02,0.135,0.0424495947653,0.00204449790132,0.00545468807664,0.00749918597796
0.2,10,0.03,0.02,0.14,0.0403793035989,0.00194478656207,0.00538083238516,0.00732561894723
0.2,10,0.03,0.02,0.145,0.0384099817242,0.00184993820221,0.00530120631068,0.00715114451289
0.2,10,0.03,0.02,0.15,0.0365367048105,0.00175971565145,0.00521654837386,0.00697626402531
0.2,10,0.03,0.02,0.155,0.0347547886901,0.00167389330641,0.00512753878447,0.00680143209088
0.2,10,0.03,0.02,0.16,0.0330597776443,0.00159225656654,0.00503480337245,0.00662705993898
0.2,10,0.03,0.02,0.165,0.0314474332627,0.00151460129744,0.00493891727427,0.00645351857171
0.2,10,0.03,0.02,0.17,0.0299137238445,0.00144073332052,0.00484040838908,0.0062811417096
0.2,10,0.03,0.02,0.175,0.0284548143173,0.00137046792733,0.00473976061824,0.00611022854558
0.2,10,0.03,0.02,0.18,0.0270670566473,0.00130362941781,0.00463741690131,0.00594104631912
0.2,10,0.03,0.02,0.185,0.0257469807176,0.00124005066087,0.00453378206049,0.00577383272136
0.2,10,0.03,0.02,0.19,0.0244912856506,0.00117957267649,0.00442922546508,0.00560879814157
0.2,10,0.03,0.02,0.195,0.0232968315547,0.00112204423821,0.00432408352671,0.00544612776493
0.2,10,0.03,0.02,0.2,0.0221606316725,0.00106732149498,0.0042186620355,0.00528598353048
0.2,10,0.03,0.02,0.205,0.0210798449124,0.00101526761143,0.00411323834669,0.00512850595812
0.2,10,0.03,0.02,0.21,0.0200517687446,0.000965752425733,0.00400806342695,0.00497381585269
0.2,10,0.03,0.02,0.215,0.0190738324431,0.00091865212414,0.00390336376858,0.00482201589272
0.2,10,0.03,0.02,0.22,0.0181435906579,0.000873848931362,0.00379934317983,0.0046731921112
0.2,10,0.03,0.02,0.225,0.0172587172999,0.00083123081608,0.00369618445885,0.00452741527493
0.2,10,0.03,0.02,0.23,0.0164169997248,0.000790691210807,0.00359405095821,0.00438474216902
0.2,10,0.03,0.02,0.235,0.0156163332002,0.000752128745414,0.00349308804688,0.0042452167923
0.2,10,0.03,0.02,0.24,0.0148547156429,0.00071544699365,0.00339342447581,0.00410887146946
0.2,10,0.03,0.02,0.245,0.0141302426121,0.000680554232031,0.00329517365311,0.00397572788514
0.2,10,0.03,0.02,0.25,0.0134411025479,0.000647363210476,0.00319843483437,0.00384579804484
0.2,10,0.03,0.02,0.255,0.0127855722413,0.000615790934144,0.00310329423334,0.00371908516748
0.2,10,0.03,0.02,0.26,0.012162012525,0.000585758455899,0.00300982605798,0.00359558451388
0.2,10,0.03,0.02,0.265,0.011568864175,0.000557190678901,0.00291809347646,0.00347528415536
0.2,10,0.03,0.02,0.27,0.0110046440113,0.000530016168828,0.00282814951746,0.00335816568629
0.2,10,0.03,0.02,0.275,0.0104679411897,0.00050416697525,0.00274003790897,0.00324420488422
0.2,10,0.03,0.02,0.28,0.00995741367357,0.00047957846172,0.00265379385932,0.00313337232104
0.2,10,0.03,0.02,0.285,0.00947178487823,0.000456189144145,0.00256944478421,0.00302563392836
0.2,10,0.03,0.02,0.29,0.00900984047871,0.000433940537048,0.00248701098308,0.00292095152013
0.2,10,0.03,0.02,0.295,0.00857042537341,0.000412777007324,0.00240650626799,0.00281928327532
0.2,10,0.03,0.02,0.3,0.00815244079567,0.000392645635124,0.00232793854816,0.00272058418329
0.2,10,0.03,0.02,0.305,0.00775484156634,0.000373496081532,0.00225131037287,0.0026248064544
0.2,10,0.03,0.02,0.31,0.00737663348025,0.000355280462689,0.00217661943544,0.00253189989813
0.2,10,0.03,0.02,0.315,0.00701687082017,0.00033795323006,0.00210385904088,0.00244181227094
0.2,10,0.03,0.02,0.32,0.00667465399207,0.000321471056538,0.00203301853937,0.00235448959591
0.2,10,0.03,0.02,0.325,0.00634912727561,0.000305792728104,0.00196408372794,0.00226987645604
0.2,10,0.03,0.02,0.33,0.00603947668446,0.000290879040771,0.00189703722242,0.00218791626319
0.2,10,0.03,0.02,0.335,0.00574492793085,0.000276692702552,0.00183185880148,0.00210855150403
0.2,10,0.03,0.02,0.34,0.00546474448946,0.000263198240212,0.00176852572474,0.00203172396496
0.2,10,0.03,0.02,0.345,0.00519822575575,0.000250361910566,0.00170701302659,0.00195737493716
0.2,10,0.03,0.02,0.35,0.00494470529407,0.000238151616105,0.00164729378729,0.00188544540339
0.2,10,0.03,0.02,0.355,0.0047035491712,0.000226536824731,0.001589339383,0.00181587620773
0.2,10,0.03,0.02,0.36,0.00447415437123,0.000215488493417,0.00153311971601,0.00174860820943
0.2,10,0.03,0.02,0.365,0.00425594728768,0.00020497899558,0.00147860342661,0.00168358242219
0.2,10,0.03,0.02,0.37,0.00404838228916,0.000194982052,0.00142575808775,0.00162074013975
0.2,10,0.03,0.02,0.375,0.00385094035508,0.000185472665112,0.00137455038374,0.00156002304885
0.2,10,0.03,0.02,0.38,0.00366312777775,0.000176427056495,0.00132494627408,0.00150137333057
0.2,10,0.03,0.02,0.385,0.0034844749279,0.000167822607416,0.00127691114339,0.0014447337508
0.2,10,0.03,0.02,0.39,0.00331453508035,0.000159637802271,0.00123040993845,0.00139004774072
0.2,10,0.03,0.02,0.395,0.00315288329697,0.000151852174783,0.00118540729326,0.00133725946805
0.2,10,0.03,0.02,0.4,0.0029991153641,0.000144446256828,0.00114186764291,0.00128631389973
0.2,10,0.06,0.02,0,0.163746150616,0.0122976206345,0,0.0122976206345
0.2,10,0.06,0.02,0.005,0.155760156614,0.0116978585989,0.000720311490077,0.0124181700889
0.2,10,0.06,0.02,0.01,0.148163644136,0.0111273473029,0.00137036296833,0.0124977102712
0.2,10,0.06,0.02,0.015,0.140937617944,0.0105846601711,0.00195529436659,0.0125399545377
0.2,10,0.06,0.02,0.02,0.134064009207,0.0100684402031,0.00247991138008,0.0125483515832
0.2,10,0.06,0.02,0.025,0.127525630324,0.00957739658004,0.00294870584361,0.0125261024236
0.2,10,0.06,0.02,0.03,0.121306131943,0.00911030143705,0.00336587491516,0.0124761763522
0.2,10,0.06,0.02,0.035,0.115389962076,0.00866598679299,0.00373533913491,0.0124013259279
0.2,10,0.06,0.02,0.04,0.109762327219,0.00824334162983,0.00406075942356,0.0123041010534
0.2,10,0.06,0.02,0.045,0.104409155352,0.0078413091145,0.0043455530807,0.0121868621952
0.2,10,0.06,0.02,0.05,0.0993170607583,0.00745888395632,0.0045929088401,0.0120517927964
0.2,10,0.06,0.02,0.055,0.0944733105482,0.00709510989319,0.00480580103603,0.0119009109292
0.2,10,0.06,0.02,0.06,0.0898657928234,0.00674907730047,0.00498700293138,0.0117360802318
0.2,10,0.06,0.02,0.065,0.0854829863897,0.00641992091643,0.00513909925577,0.0115590201722
0.2,10,0.06,0.02,0.07,0.0813139319481,0.00610681767868,0.00526449799886,0.0113713156775
0.2,10,0.06,0.02,0.075,0.0773482046909,0.00580898466602,0.00536544150187,0.0111744261679
0.2,10,0.06,0.02,0.08,0.0735758882343,0.00552567714079,0.00544401688748,0.0109696940283
0.2,10,0.06,0.02,0.085,0.0699875498222,0.00525618668661,0.00550216586653,0.0107583525531
0.2,10,0.06,0.02,0.09,0.0665742167396,0.00499983943697,0.00554169395724,0.0105415333942
0.2,10,0.06,0.02,0.095,0.0633273538758,0.00475599439023,0.00556427915113,0.0103202735414
0.2,10,0.06,0.02,0.1,0.0602388423824,0.00452404180675,0.00557148005757,0.0100955218643
0.2,10,0.06,0.02,0.105,0.057300959372,0.00430340168425,0.00556474355722,0.00986814524147
0.2,10,0.06,0.02,0.11,0.0545063586068,0.0040935223075,0.00554541199292,0.00963893430043
0.2,10,0.06,0.02,0.115,0.0518480521292,0.00389387886875,0.00551472992495,0.0094086087937
0.2,10,0.06,0.02,0.12,0.0493193927883,0.00370397215539,0.00547385047595,0.00917782263135
0.2,10,0.06,0.02,0.125,0.0469140576188,0.00352332730174,0.00542384128963,0.00894716859137
0.2,10,0.06,0.02,0.13,0.0446260320297,0.00335149260156,0.00536569012566,0.00871718272722
0.2,10,0.06,0.02,0.135,0.0424495947653,0.0031880383786,0.00530031011221,0.00848834849081
0.2,10,0.06,0.02,0.14,0.0403793035989,0.00303255591217,0.00522854467615,0.00826110058831
0.2,10,0.06,0.02,0.145,0.0384099817242,0.0028846564151,0.00515117216981,0.00803582858491
0.2,10,0.06,0.02,0.15,0.0365367048105,0.00274397006161,0.00506891021234,0.00781288027395
0.2,10,0.06,0.02,0.155,0.0347547886901,0.00261014506256,0.00498241976227,0.00759256482482
0.2,10,0.06,0.02,0.16,0.0330597776443,0.00248284678572,0.00489230893738,0.00737515572309
0.2,10,0.06,0.02,0.165,0.0314474332627,0.0023617569191,0.0047991365967,0.0071608935158
0.2,10,0.06,0.02,0.17,0.0299137238445,0.00224657267497,0.00470341569883,0.00694998837379
0.2,10,0.06,0.02,0.175,0.0284548143173,0.00213700603271,0.0046056164498,0.00674262248251
0.2,10,0.06,0.02,0.18,0.0270670566473,0.00203278301865,0.00450616925316,0.00653895227181
0.2,10,0.06,0.02,0.185,0.0257469807176,0.00193364302096,0.00440546747387,0.00633911049483
0.2,10,0.06,0.02,0.19,0.0244912856506,0.00183933813802,0.00430387002739,0.00614320816541
0.2,10,0.06,0.02,0.195,0.0232968315547,0.00174963255849,0.00420170380426,0.00595133636275
0.2,10,0.06,0.02,0.2,0.0221606316725,0.0016643019717,0.00409926594015,0.00576356791186
0.2,10,0.06,0.02,0.205,0.0210798449124,0.00158313300674,0.00399682594066,0.00557995894739
0.2,10,0.06,0.02,0.21,0.0200517687446,0.00150592269891,0.00389462766959,0.00540055036849
0.2,10,0.06,0.02,0.215,0.0190738324431,0.00143247798222,0.00379289120909,0.00522536919131
0.2,10,0.06,0.02,0.22,0.0181435906579,0.00136261520664,0.00369181459927,0.00505442980591
0.2,10,0.06,0.02,0.225,0.0172587172999,0.00129615967883,0.00359157546474,0.00488773514356
0.2,10,0.06,0.02,0.23,0.0164169997248,0.00123294522535,0.00349233253487,0.00472527776022
0.2,10,0.06,0.02,0.235,0.0156163332002,0.00117281377715,0.00339422706442,0.00456704084158
0.2,10,0.06,0.02,0.24,0.0148547156429,0.00111561497429,0.00329738416046,0.00441299913475
0.2,10,0.06,0.02,0.245,0.0141302426121,0.00106120578996,0.00320191402142,0.00426311981138
0.2,10,0.06,0.02,0.25,0.0134411025479,0.00100945017286,0.00310791309377,0.00411736326663
0.2,10,0.06,0.02,0.255,0.0127855722413,0.000960218706989,0.00301546515126,0.00397568385825
0.2,10,0.06,0.02,0.26,0.012162012525,0.000913388288044,0.00292464230162,0.00383803058966
0.2,10,0.06,0.02,0.265,0.011568864175,0.000868841815582,0.00283550592524,0.00370434774082
0.2,10,0.06,0.02,0.27,0.0110046440113,0.000826467900218,0.00274810754999,0.00357457545021
0.2,10,0.06,0.02,0.275,0.0104679411897,0.000786160585093,0.00266248966626,0.00344865025136
0.2,10,0.06,0.02,0.28,0.00995741367357,0.000747819080923,0.00257868648594,0.00332650556687
0.2,10,0.06,0.02,0.285,0.00947178487823,0.000711347513977,0.00249672464881,0.00320807216279
0.2,10,0.06,0.02,0.29,0.00900984047871,0.000676654686341,0.00241662387979,0.00309327856613
0.2,10,0.06,0.02,0.295,0.00857042537341,0.000643653847873,0.00233839760003,0.00298205144791
0.2,10,0.06,0.02,0.3,0.00815244079567,0.00061226247929,0.00226205349491,0.00287431597421
0.2,10,0.06,0.02,0.305,0.00775484156634,0.000582402085819,0.00218759404156,0.00276999612738
0.2,10,0.06,0.02,0.31,0.00737663348025,0.000553998000921,0.00211501699859,0.00266901499951
0.2,10,0.06,0.02,0.315,0.00701687082017,0.000526979199591,0.00204431586048,0.00257129506007
0.2,10,0.06,0.02,0.32,0.00667465399207,0.000501278120751,0.00197548027882,0.00247675839957
0.2,10,0.06,0.02,0.325,0.00634912727561,0.000476830498317,0.00190849645262,0.00238532695094
0.2,10,0.06,0.02,0.33,0.00603947668446,0.000453575200498,0.00184334748971,0.00229692269021
0.2,10,0.06,0.02,0.335,0.00574492793085,0.000431454076938,0.00178001374106,0.002211467818
0.2,10,0.06,0.02,0.34,0.00546474448946,0.000410411813304,0.00171847310989,0.0021288849232
0.2,10,0.06,0.02,0.345,0.00519822575575,0.000390395792977,0.00165870133716,0.00204909713013
0.2,10,0.06,0.02,0.35,0.00494470529407,0.000371355965481,0.00160067226501,0.00197202823049
0.2,10,0.06,0.02,0.355,0.0047035491712,0.00035324472133,0.0015443580797,0.00189760280103
0.2,10,0.06,0.02,0.36,0.00447415437123,0.000336016772978,0.00148972953537,0.00182574630835
0.2,10,0.06,0.02,0.365,0.00425594728768,0.000319629041583,0.00143675615982,0.00175638520141
0.2,10,0.06,0.02,0.37,0.00404838228916,0.000304040549278,0.00138540644376,0.00168944699303
0.2,10,0.06,0.02,0.375,0.00385094035508,0.000289212316715,0.00133564801439,0.0016248603311
0.2,10,0.06,0.02,0.38,0.00366312777775,0.000275107265587,0.00128744779462,0.00156255506021
0.2,10,0.06,0.02,0.385,0.0034844749279,0.000261690125921,0.00124077214876,0.00150246227468
0.2,10,0.06,0.02,0.39,0.00331453508035,0.000248927347877,0.00119558701567,0.00144451436354
0.2,10,0.06,0.02,0.395,0.00315288329697,0.000236787017864,0.00115185803025,0.00138864504811
0.2,10,0.06,0.02,0.4,0.0029991153641,0.000225238778732,0.00110955063415,0.00133478941288
0.6,1,0.01,0.02,0,0.588119203984,0.0172405357798,0,0.0172405357798
0.6,1,0.01,0.02,0.005,0.585185947217,0.0171545482488,0.00284015699484,0.0199947052437
0.6,1,0.01,0.02,0.01,0.582267320129,0.0170689895825,0.00565198330547,0.022720972888
0.6,1,0.01,0.02,0.015,0.579363249755,0.0169838576418,0.00843569088169,0.0254195485235
0.6,1,0.01,0.02,0.02,0.576473663491,0.0168991502984,0.0111914902639,0.0280906405623
0.6,1,0.01,0.02,0.025,0.5735984891,0.0168148654347,0.0139195905916,0.0307344560263
0.6,1,0.01,0.02,0.03,0.5707376547,0.0167310009435,0.0166201996127,0.0333512005562
0.6,1,0.01,0.02,0.035,0.567891088772,0.0166475547281,0.0192935236915,0.0359410784197
0.6,1,0.01,0.02,0.04,0.565058720151,0.0165645247025,0.0219397678179,0.0385042925205
0.6,1,0.01,0.02,0.045,0.562240478026,0.0164819087909,0.0245591356156,0.0410410444065
0.6,1,0.01,0.02,0.05,0.559436291944,0.0163997049279,0.0271518293508,0.0435515342787
0.6,1,0.01,0.02,0.055,0.556646091797,0.0163179110583,0.0297180499406,0.0460359609989
0.6,1,0.01,0.02,0.06,0.553869807832,0.0162365251374,0.0322579969617,0.0484945220991
0.6,1,0.01,0.02,0.065,0.551107370641,0.0161555451304,0.0347718686582,0.0509274137886
0.6,1,0.01,0.02,0.07,0.548358711163,0.0160749690129,0.0372598619505,0.0533348309634
0.6,1,0.01,0.02,0.075,0.545623760681,0.0159947947705,0.0397221724433,0.0557169672138
0.6,1,0.01,0.02,0.08,0.542902450822,0.0159150203988,0.0421589944338,0.0580740148326
0.6,1,0.01,0.02,0.085,0.540194713552,0.0158356439034,0.0445705209201,0.0604061648235
0.6,1,0.01,0.02,0.09,0.537500481178,0.0157566632999,0.046956943609,0.0627136069089
0.6,1,0.01,0.02,0.095,0.534819686344,0.0156780766139,0.0493184529244,0.0649965295382
0.6,1,0.01,0.02,0.1,0.53215226203,0.0155998818805,0.051655238015,0.0672551198955
0.6,1,0.01,0.02,0.105,0.529498141551,0.0155220771451,0.0539674867626,0.0694895639077
0.6,1,0.01,0.02,0.11,0.526857258552,0.0154446604623,0.0562553857899,0.0717000462522
0.6,1,0.01,0.02,0.115,0.524229547013,0.0153676298969,0.0585191204683,0.0738867503652
0.6,1,0.01,0.02,0.12,0.521614941239,0.015290983523,0.060758874926,0.076049858449
0.6,1,0.01,0.02,0.125,0.519013375866,0.0152147194245,0.0629748320552,0.0781895514798
0.6,1,0.01,0.02,0.13,0.516424785855,0.0151388356948,0.0651671735208,0.0803060092157
0.6,1,0.01,0.02,0.135,0.51384910649,0.0150633304368,0.0673360797672,0.082399410204
0.6,1,0.01,0.02,0.14,0.51128627338,0.0149882017628,0.0694817300264,0.0844699317892
0.6,1,0.01,0.02,0.145,0.508736222453,0.0149134477947,0.0716043023254,0.0865177501201
0.6,1,0.01,0.02,0.15,0.506198889958,0.0148390666635,0.0737039734942,0.0885430401576
0.6,1,0.01,0.02,0.155,0.503674212462,0.0147650565097,0.0757809191725,0.0905459756823
0.6,1,0.01,0.02,0.16,0.501162126847,0.0146914154832,0.0778353138182,0.0925267293014
0.6,1,0.01,0.02,0.165,0.498662570311,0.0146181417428,0.0798673307138,0.0944854724566
0.6,1,0.01,0.02,0.17,0.496175480366,0.0145452334567,0.0818771419746,0.0964223754313
0.6,1,0.01,0.02,0.175,0.493700794834,0.0144726888022,0.0838649185555,0.0983376073577
0.6,1,0.01,0.02,0.18,0.491238451847,0.0144005059656,0.0858308302586,0.100231336224
0.6,1,0.01,0.02,0.185,0.488788389847,0.0143286831425,0.0877750457403,0.102103728883
0.6,1,0.01,0.02,0.19,0.486350547582,0.0142572185372,0.0896977325185,0.103954951056
0.6,1,0.01,0.02,0.195,0.483924864106,0.014186110363,0.09159905698,0.105785167343
0.6,1,0.01,0.02,0.2,0.481511278777,0.0141153568424,0.093479184387,0.107594541229
0.6,1,0.01,0.02,0.205,0.479109731256,0.0140449562065,0.0953382788851,0.109383235092
0.6,1,0.01,0.02,0.21,0.476720161502,0.0139749066952,0.0971765035094,0.111151410205
0.6,1,0.01,0.02,0.215,0.474342509777,0.0139052065572,0.0989940201923,0.11289922675
0.6,1,0.01,0.02,0.22,0.47197671664,0.0138358540502,0.10079098977,0.11462684382
0.6,1,0.01,0.02,0.225,0.469622722945,0.0137668474402,0.102567571989,0.116334419429
0.6,1,0.01,0.02,0.23,0.467280469843,0.0136981850022,0.104323925513,0.118022110516
0.6,1,0.01,0.02,0.235,0.464949898777,0.0136298650195,0.106060207933,0.119690072952
0.6,1,0.01,0.02,0.24,0.462630951482,0.0135618857841,0.107776575768,0.121338461552
0.6,1,0.01,0.02,0.245,0.460323569986,0.0134942455965,0.109473184475,0.122967430072
0.6,1,0.01,0.02,0.25,0.458027696602,0.0134269427659,0.111150188459,0.124577131225
0.6,1,0.01,0.02,0.255,0.455743273935,0.0133599756094,0.112807741073,0.126167716682
0.6,1,0.01,0.02,0.26,0.453470244873,0.0132933424531,0.114445994629,0.127739337082
0.6,1,0.01,0.02,0.265,0.451208552592,0.013227041631,0.116065100405,0.129292142036
0.6,1,0.01,0.02,0.27,0.448958140547,0.0131610714857,0.117665208647,0.130826280132
0.6,1,0.01,0.02,0.275,0.44671895248,0.0130954303678,0.119246468581,0.132341898949
0.6,1,0.01,0.02,0.28,0.444490932409,0.0130301166363,0.120809028416,0.133839145053
0.6,1,0.01,0.02,0.285,0.442274024635,0.0129651286585,0.122353035353,0.135318164012
0.6,1,0.01,0.02,0.29,0.440068173735,0.0129004648095,0.123878635588,0.136779100398
0.6,1,0.01,0.02,0.295,0.437873324561,0.0128361234729,0.125385974321,0.138222097794
0.6,1,0.01,0.02,0.3,0.435689422244,0.01277210304,0.126875195761,0.139647298801
0.6,1,0.01,0.02,0.305,0.433516412185,0.0127084019103,0.128346443134,0.141054845044
0.6,1,0.01,0.02,0.31,0.431354240059,0.0126450184913,0.129799858686,0.142444877177
0.6,1,0.01,0.02,0.315,0.429202851812,0.0125819511985,0.131235583693,0.143817534892
0.6,1,0.01,0.02,0.32,0.427062193658,0.0125191984551,0.132653758465,0.14517295692
0.6,1,0.01,0.02,0.325,0.424932212081,0.0124567586923,0.134054522351,0.146511281044
0.6,1,0.01,0.02,0.33,0.422812853831,0.0123946303492,0.135438013749,0.147832644098
0.6,1,0.01,0.02,0.335,0.420704065925,0.0123328118724,0.136804370108,0.14913718198
0.6,1,0.01,0.02,0.34,0.418605795643,0.0122713017166,0.138153727935,0.150425029651
0.6,1,0.01,0.02,0.345,0.416517990527,0.0122100983439,0.139486222803,0.151696321147
0.6,1,0.01,0.02,0.35,0.414440598382,0.0121492002244,0.140801989355,0.15295118958
0.6,1,0.01,0.02,0.355,0.412373567275,0.0120886058355,0.142101161311,0.154189767146
0.6,1,0.01,0.02,0.36,0.410316845527,0.0120283136623,0.143383871471,0.155412185134
0.6,1,0.01,0.02,0.365,0.408270381723,0.0119683221977,0.144650251727,0.156618573924
0.6,1,0.01,0.02,0.37,0.406234124699,0.0119086299417,0.14590043306,0.157809063002
0.6,1,0.01,0.02,0.375,0.404208023549,0.011849235402,0.147134545555,0.158983780957
0.6,1,0.01,0.02,0.38,0.402192027621,0.0117901370939,0.1483527184,0.160142855494
0.6,1,0.01,0.02,0.385,0.400186086515,0.0117313335399,0.149555079895,0.161286413435
0.6,1,0.01,0.02,0.39,0.398190150082,0.0116728232697,0.150741757457,0.162414580726
0.6,1,0.01,0.02,0.395,0.396204168423,0.0116146048208,0.151912877623,0.163527482444
0.6,1,0.01,0.02,0.4,0.394228091889,0.0115566767376,0.153068566061,0.164625242798
0.6,1,0.03,0.02,0,0.588119203984,0.0283255584633,0,0.0283255584633
0.6,1,0.03,0.02,0.005,0.585185947217,0.0281842841511,0.00278500831533,0.0309692924665
0.6,1,0.03,0.02,0.01,0.582267320129,0.0280437144475,0.00554223605682,0.0335859505043
0.6,1,0.03,0.02,0.015,0.579363249755,0.0279038458382,0.00827189105875,0.0361757368969
0.6,1,0.03,0.02,0.02,0.576473663491,0.0277646748264,0.0109741797733,0.0387388545997
0.6,1,0.03,0.02,0.025,0.5735984891,0.027626197933,0.0136493072792,0.0412755052122
0.6,1,0.03,0.02,0.03,0.5707376547,0.027488411696,0.0162974772901,0.0437858889862
0.6,1,0.03,0.02,0.035,0.567891088772,0.0273513126707,0.0189188921635,0.0462702048343
0.6,1,0.03,0.02,0.04,0.565058720151,0.0272148974297,0.0215137529088,0.0487286503385
0.6,1,0.03,0.02,0.045,0.562240478026,0.0270791625625,0.0240822591959,0.0511614217584
0.6,1,0.03,0.02,0.05,0.559436291944,0.0269441046758,0.0266246093634,0.0535687140391
0.6,1,0.03,0.02,0.055,0.556646091797,0.026809720393,0.0291410004272,0.0559507208203
0.6,1,0.03,0.02,0.06,0.553869807832,0.0266760063547,0.0316316280886,0.0583076344434
0.6,1,0.03,0.02,0.065,0.551107370641,0.026542959218,0.0340966867425,0.0606396459605
