year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,experiment,max_inflation,peak_mvi,mean_tax_gdp,price_band,sunset,max_accounting_error,controller_bound_years
50,2077,0.80173479641,6.48099859857,6.48099859857,6.4839787478,4.86003029168,0.749889113192,-0.00665793463409,0.195167297723,0.535536338032,0.231215613168,15.7532081992,0.296692477446,0.296692477446,0.171411001583,0,0,0.171411001583,1.06524145848,0,0,0.0704691791888,0.0374068362635,0.0330623429252,0.0315101179574,1.22454413337,0.816630428211,0.04,0.0278504794734,0,0,0.0704691791888,0.0704691791888,0.516535324871,0.601948709219,0.540976189697,0.179146005368,2.70176836436,1.42051021295,1.07514726931,2.49448057741,0.0005237314522,0,0.703307522554,22.9866295202,1.00045982871,0,2.05595574964e-16,5.71098819346e-17,5.55111512313e-16,0,B6: SSM hybrid,ok,no_tax_7pct_high_balances,0.0703348702814,0,0,False,True,3.61724537362e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.2235322737,2.50324576174,0.0206287530319,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.362113023774,0.171411001583,1.22212578782,0.191486117026,1.24102125609,0.0449264953548,0.0325935949054,0.0123329004494,0.0556118041366,0.618684900725,1.61633167195,0.0401933087087,0.0210426265105,0.471020262608,0.362113023774,0.407039519129,0.215553402103,0.36870041395,0.604891010222,0.52996674189,0.175028706966,2.77727736113,1.59464892864,1.05183115328,2.59215458694,0.00214469169808,0,0.703307522554,23.6154166158,1.01281624197,0,4.10597275326e-17,5.47463033768e-17,4.4408920985e-16,0,B6: SSM hybrid,ok,low_coverage,0.0212599035609,0.191486117026,0.316393778312,True,False,3.98088315482e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.1944938098,2.49876520778,0.0206104228901,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.292707493877,0.171411001583,0.845266562982,0.122504222735,0.793949695863,0.0453540022948,0.032418567404,0.0129354348909,0.0554067900558,0.617519551802,1.61938192415,0.0401841103298,0.0221080381606,0.380740684763,0.292707493877,0.338061496172,0.215557273437,0.435699280566,0.624159670127,0.574386541248,0.19234036518,2.3438136493,1.60388601066,0.966241864965,2.19892328553,0.00279082426542,0,0.703307522554,23.6154166158,1.01281624197,0,1.57677849437e-16,0,6.66133814775e-16,0,B6: SSM hybrid,ok,score_attack,0.021259349614,0.155312938162,0.297455671006,True,False,4.46240936423e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,15.9826141758,2.46607277146,0.0201314150854,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.312646390605,0.171411001583,0.697515899252,0.143279174332,0.928592128048,0.0462912731598,0.0329875079573,0.0133037652025,0.0554052226111,0.628373762225,1.59140954017,0.0400399827638,0.0223447637682,0.406676300871,0.312646390605,0.358937663764,0.215658489433,0.441468903141,0.659729278938,0.597573472791,0.20357313445,2.33039913078,1.60155577607,0.961611594514,2.18770301825,0.00254755337503,0,0.703307522554,23.6154166158,1.01281624197,0,2.08393260154e-16,2.77857680205e-17,3.33066907388e-16,0,B6: SSM hybrid,ok,consumption_scores,0.0212581811671,0.161550563434,0.302590469276,True,False,3.7971485189e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.0014713961,2.46898238793,0.0201505000911,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.271166287033,0.171411001583,0.975971925102,0.101697890297,0.659103884491,0.0461860581509,0.0329836068477,0.0132024513032,0.0554608659808,0.627702175778,1.59311220924,0.04004894179,0.0221994940009,0.352720856039,0.271166287033,0.317352345184,0.215654454887,0.436085543265,0.600691902509,0.549908546189,0.182404256727,2.35741811691,1.60696837676,0.970528397205,2.21928276375,0.00264868277525,0,0.703307522554,23.6154166158,1.01281624197,0,9.71355818477e-17,1.1101209354e-16,1.33226762955e-15,0,B6: SSM hybrid,ok,concave_scores,0.0212581665784,0.151349600213,0.291752740438,True,False,3.4053933473e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,15.9785290855,2.46544245342,0.0200377101022,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.296692477446,0.296692477446,0.171411001583,0,0.223470312103,0.171411001583,1.11091446104,0.0541637624601,0.351035268597,0.0463717510913,0.0330650908947,0.0133066601966,0.0555170299478,0.62864974169,1.59071090574,0.0400142787097,0.0223421812145,0.290680086551,0.223470312103,0.269842063195,0.215678300735,0.441650441806,0.56033609505,0.527799160705,0.176920985071,2.31364715384,1.61321570669,0.961294419866,2.17843873527,0.00239340063316,0,0.703307522554,23.6154166158,1.01281624197,0,2.22342974112e-16,2.7792871764e-17,8.881784197e-16,0,B6: SSM hybrid,ok,equal_grants_comparator,0.02125806318,0.143935769747,0.279935815337,True,False,3.6529777134e-16,0
50,2077,0.80173479641,6.43062567274,6.43062567274,6.43062567274,15.6608216129,2.4353495927,0.0211119172578,0.195167297723,0.535536338032,0.217973978054,15.371135482,0.579867315345,0.579867315345,0.342188606707,0,0.174305512465,0.342188606707,2.09792477276,0,0,0.0411458952422,0.0280278389208,0.0131180563214,0.045838928172,0.639469686243,1.56379578503,0.0403200650531,0.0214542991764,0.222889657855,0.174305512465,0.215451407707,0.215451407707,0.374003476002,0.425212141521,0.389228318161,0.119420867982,2.84617770445,1.66241805581,1.06375437854,2.67025618457,0.00333735512893,0,0.420132684655,20.078375578,1,0,-5.67133986743e-17,-2.83566993372e-17,4.4408920985e-16,0,B6: SSM hybrid,ok,fast_equity_diffusion,0.021227349657,0.135427927541,0.257954477291,True,False,3.4053933473e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.62918585114,16.165660253,2.49431627042,0.0201565044809,0.195167297723,0.535536338032,0.237836430725,16.6047109796,0.084830545282,0.084830545282,0.0484892025849,0,0.336825882134,0.0484892025849,0.299694076062,0.166850268882,1.0813563588,0.0456775723469,0.032553056257,0.01312451609,0.0554843478222,0.619260074266,1.61483041061,0.0400525319,0.0223697956341,0.441933852144,0.336825882134,0.382503454481,0.215653185598,0.44425980566,0.707143491198,0.640710011715,0.220605337171,2.23866156635,1.59845328535,0.943575826854,2.12460928652,0.00237542762364,0,0.915169454718,25.8955618562,1.02286487959,0,8.24134374161e-17,-5.49422916107e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,slow_equity_diffusion,0.0214880028407,0.170756299318,0.309657195179,True,False,3.4053933473e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.0437415152,2.47550454936,0.0198375772108,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.0771957637185,0.0771957637185,0.044557053158,0,0.351521728647,0.044557053158,0.145736154509,0.1815851175,1.17685289204,0.0457840142898,0.0330237993975,0.0127602148923,0.0554895166187,0.628159627025,1.5919520405,0.04,0.0214408447618,0.457243584376,0.351521728647,0.397305742937,0.215720625437,0.466265861398,0.752960467123,0.71395328017,0.233607603139,2.15986443344,1.59690373953,0.981379082129,2.21054045237,0.00221589868759,0.027727927114,0.922804236281,25.9744338233,1.01281624197,0,8.99596849431e-17,8.30397091783e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,liquidation_no_vesting,0.0212825540685,0.1815851175,0.311964058689,True,False,4.415621209e-16,0
50,2077,0.80173479641,6.48099859857,6.48099859857,6.56406064482,16.069355551,2.47945672362,0.0199897515653,0.195167297723,0.535536338032,0.231215613168,16.1974326399,0.191102091642,0.191102091642,0.110364205561,0,0.313142455204,0.110364205561,0.620744487197,0.143144648736,0.927720267852,0.0456906351684,0.0330434305268,0.0126472046416,0.0556655442655,0.626649959715,1.59578722459,0.0400155446876,0.0213057033906,0.407321559292,0.313142455204,0.358833090372,0.215688441636,0.446517994989,0.662895202263,0.618287330613,0.204503651309,2.27590515964,1.60170475197,0.996782567967,2.27451820541,0.0025740816054,0.0207885344648,0.808897908358,24.3851794333,1.01281624197,0,-1.38178910922e-16,-2.76357821844e-17,1.33226762955e-15,0,B6: SSM hybrid,ok,liquidation_with_vesting,0.0212580624138,0.152284817839,0.298877849251,True,False,3.79176662387e-16,0
